season,hour,holiday,workingday,weather,windspeed,casual,registered,count,temperature,humidity_values
2.0,3,0.0,1.0,2.0,0.194,1,0,1.0,0,3
2.0,4,0.0,1.0,2.0,0.194,0,1,1.0,0,3
2.0,5,0.0,1.0,2.0,0.2239,1,8,9.0,0,3
2.0,6,0.0,1.0,2.0,0.2239,0,41,41.0,0,3
2.0,7,0.0,1.0,3.0,0.2239,2,106,108.0,0,3
2.0,8,0.0,1.0,3.0,0.2985,4,120,124.0,0,3
2.0,9,0.0,1.0,2.0,0.2239,3,94,97.0,0,3
2.0,10,0.0,1.0,2.0,0.3284,10,55,65.0,0,3
2.0,11,0.0,1.0,2.0,0.2985,10,61,71.0,0,0
2.0,12,0.0,1.0,2.0,0.3284,12,82,94.0,0,0
2.0,13,0.0,1.0,2.0,0.2239,11,90,101.0,2,0
2.0,14,0.0,1.0,2.0,0.1343,17,66,83.0,0,0
2.0,15,0.0,1.0,2.0,0.2537,13,77,90.0,0,0
2.0,16,0.0,1.0,2.0,0.2239,6,78,84.0,0,0
2.0,17,0.0,1.0,2.0,0.2239,12,221,233.0,0,0
2.0,18,0.0,1.0,2.0,0.2985,17,197,214.0,0,0
2.0,19,0.0,1.0,1.0,0.3881,16,122,138.0,0,2
2.0,20,0.0,1.0,1.0,0.2836,8,110,118.0,0,0
2.0,21,0.0,1.0,1.0,0.2239,11,67,78.0,0,0
2.0,22,0.0,1.0,1.0,0.1642,3,59,62.0,0,0
2.0,23,0.0,1.0,1.0,0.194,9,24,33.0,0,0
2.0,0,0.0,1.0,1.0,0.194,1,17,18.0,0,2
2.0,1,0.0,1.0,1.0,0.1642,0,5,5.0,0,0
2.0,2,0.0,1.0,1.0,0.2239,0,5,5.0,0,0
2.0,3,0.0,1.0,1.0,0.1045,0,2,2.0,0,0
2.0,4,0.0,1.0,1.0,0.1045,3,2,5.0,0,0
2.0,5,0.0,1.0,1.0,0.1642,0,9,9.0,0,0
2.0,6,0.0,1.0,1.0,0.2239,0,32,32.0,0,0
2.0,7,0.0,1.0,1.0,0.3582,4,100,104.0,0,2
2.0,8,0.0,1.0,1.0,0.2836,9,228,237.0,0,2
2.0,9,0.0,1.0,1.0,0.2985,16,150,166.0,0,2
2.0,10,0.0,1.0,1.0,0.0,15,53,68.0,0,2
2.0,11,0.0,1.0,1.0,0.2836,17,58,75.0,0,2
2.0,12,0.0,1.0,1.0,0.2537,37,108,145.0,2,2
2.0,13,0.0,1.0,1.0,0.194,34,104,138.0,2,2
2.0,14,0.0,1.0,1.0,0.3284,30,103,133.0,2,2
2.0,15,0.0,1.0,2.0,0.2537,43,79,122.0,2,2
2.0,16,0.0,1.0,2.0,0.2985,23,127,150.0,2,2
2.0,17,0.0,1.0,2.0,0.3582,23,202,225.0,2,2
2.0,18,0.0,1.0,1.0,0.2537,8,190,198.0,0,2
2.0,19,0.0,1.0,2.0,0.2836,9,126,135.0,0,2
2.0,20,0.0,1.0,2.0,0.1343,6,75,81.0,0,2
2.0,21,0.0,1.0,2.0,0.1642,11,64,75.0,0,2
2.0,22,0.0,1.0,2.0,0.3284,3,40,43.0,0,2
2.0,23,0.0,1.0,2.0,0.2836,8,31,39.0,0,2
2.0,0,0.0,0.0,2.0,0.2836,3,25,28.0,0,2
2.0,1,0.0,0.0,1.0,0.2985,3,24,27.0,0,2
2.0,2,0.0,0.0,1.0,0.2239,4,21,25.0,0,2
2.0,3,0.0,0.0,1.0,0.194,2,7,9.0,0,2
2.0,4,0.0,0.0,1.0,0.2239,2,4,6.0,0,2
2.0,5,0.0,0.0,1.0,0.194,0,8,8.0,0,2
2.0,6,0.0,0.0,1.0,0.194,2,8,10.0,0,2
2.0,7,0.0,0.0,1.0,0.194,18,23,41.0,0,2
2.0,8,0.0,0.0,1.0,0.1343,24,42,66.0,0,2
2.0,9,0.0,0.0,1.0,0.1343,32,68,100.0,0,2
2.0,10,0.0,0.0,1.0,0.1642,32,93,125.0,0,2
2.0,11,0.0,0.0,1.0,0.1642,75,93,168.0,0,2
2.0,12,0.0,0.0,1.0,0.194,98,129,227.0,0,2
2.0,13,0.0,0.0,1.0,0.2239,94,145,239.0,2,2
2.0,14,0.0,0.0,1.0,0.2239,93,123,216.0,2,1
2.0,15,0.0,0.0,1.0,0.194,110,109,219.0,2,1
2.0,16,0.0,0.0,1.0,0.194,114,130,248.0,2,1
2.0,17,0.0,0.0,1.0,0.2239,102,101,203.0,2,1
2.0,18,0.0,0.0,2.0,0.1642,64,89,153.0,2,1
2.0,19,0.0,0.0,2.0,0.2537,45,93,138.0,0,2
2.0,20,0.0,0.0,2.0,0.2537,18,67,85.0,0,2
2.0,21,0.0,0.0,2.0,0.194,15,36,51.0,0,2
2.0,22,0.0,0.0,2.0,0.2239,17,46,63.0,0,2
2.0,23,0.0,0.0,2.0,0.2836,10,31,41.0,0,2
2.0,0,0.0,0.0,2.0,0.1642,5,26,31.0,0,2
2.0,1,0.0,0.0,2.0,0.194,3,17,20.0,0,2
2.0,2,0.0,0.0,3.0,0.194,6,15,21.0,0,2
2.0,3,0.0,0.0,3.0,0.2239,0,14,14.0,0,0
2.0,4,0.0,0.0,3.0,0.1642,1,5,6.0,0,0
2.0,6,0.0,0.0,3.0,0.1343,0,2,2.0,0,0
2.0,7,0.0,0.0,3.0,0.1642,0,7,7.0,0,0
2.0,8,0.0,0.0,1.0,0.2239,6,8,14.0,0,0
2.0,9,0.0,0.0,1.0,0.1343,17,37,54.0,0,2
2.0,10,0.0,0.0,2.0,0.2239,27,59,86.0,0,2
2.0,11,0.0,0.0,2.0,0.1642,23,85,108.0,0,2
2.0,12,0.0,0.0,2.0,0.2239,43,120,163.0,0,2
2.0,13,0.0,0.0,1.0,0.2239,47,100,147.0,0,2
2.0,14,0.0,0.0,1.0,0.1642,61,103,164.0,2,2
2.0,15,0.0,0.0,1.0,0.2836,61,111,172.0,2,2
2.0,16,0.0,0.0,1.0,0.0,45,98,143.0,2,2
2.0,17,0.0,0.0,1.0,0.2537,50,109,159.0,2,2
2.0,18,0.0,0.0,1.0,0.194,32,105,137.0,0,2
2.0,19,0.0,0.0,1.0,0.2239,23,80,103.0,0,2
2.0,20,0.0,0.0,1.0,0.1642,7,50,57.0,0,2
2.0,21,0.0,0.0,1.0,0.1642,7,29,36.0,0,2
2.0,22,0.0,0.0,1.0,0.1642,5,25,30.0,0,2
2.0,23,0.0,0.0,1.0,0.194,3,16,19.0,0,2
2.0,0,0.0,1.0,1.0,0.194,1,11,12.0,0,2
2.0,1,0.0,1.0,1.0,0.194,2,4,6.0,0,2
2.0,2,0.0,1.0,1.0,0.1642,0,5,5.0,0,2
2.0,3,0.0,1.0,1.0,0.1642,0,2,2.0,0,2
2.0,5,0.0,1.0,1.0,0.194,0,8,8.0,0,2
2.0,6,0.0,1.0,1.0,0.2836,0,40,40.0,0,2
2.0,7,0.0,1.0,1.0,0.3284,6,104,110.0,0,2
2.0,8,0.0,1.0,1.0,0.2239,15,239,254.0,0,2
2.0,9,0.0,1.0,2.0,0.2239,12,109,121.0,0,2
2.0,10,0.0,1.0,1.0,0.194,22,47,69.0,0,1
2.0,11,0.0,1.0,2.0,0.2836,18,39,57.0,0,1
2.0,12,0.0,1.0,2.0,0.0,8,71,79.0,0,1
2.0,13,0.0,1.0,2.0,0.2239,14,69,83.0,0,1
2.0,14,0.0,1.0,1.0,0.2239,15,65,80.0,2,1
2.0,15,0.0,1.0,1.0,0.2836,19,53,72.0,2,1
2.0,16,0.0,1.0,1.0,0.2239,15,117,132.0,2,1
2.0,17,0.0,1.0,1.0,0.2985,25,227,252.0,2,1
2.0,18,0.0,1.0,1.0,0.2836,21,220,241.0,2,1
2.0,19,0.0,1.0,1.0,0.1343,17,156,173.0,0,1
2.0,20,0.0,1.0,1.0,0.1045,5,107,112.0,2,1
2.0,21,0.0,1.0,1.0,0.1343,6,55,61.0,2,1
2.0,22,0.0,1.0,1.0,0.2239,0,40,40.0,0,1
2.0,23,0.0,1.0,1.0,0.2985,1,18,19.0,0,1
2.0,0,0.0,1.0,1.0,0.3284,1,15,16.0,0,1
2.0,1,0.0,1.0,1.0,0.2985,0,4,4.0,0,2
2.0,2,0.0,1.0,1.0,0.2985,0,3,3.0,0,2
2.0,3,0.0,1.0,1.0,0.2985,2,1,3.0,0,2
2.0,4,0.0,1.0,1.0,0.1642,1,1,2.0,0,2
2.0,5,0.0,1.0,1.0,0.2537,0,8,8.0,0,2
2.0,6,0.0,1.0,1.0,0.2985,4,46,50.0,0,2
2.0,7,0.0,1.0,1.0,0.3582,5,128,133.0,0,2
2.0,8,0.0,1.0,1.0,0.3582,19,268,287.0,0,2
2.0,9,0.0,1.0,1.0,0.3881,16,156,172.0,0,1
2.0,10,0.0,1.0,1.0,0.2985,13,46,59.0,0,1
2.0,11,0.0,1.0,2.0,0.3881,18,63,81.0,2,1
2.0,12,0.0,1.0,1.0,0.1642,29,77,106.0,2,1
2.0,13,0.0,1.0,1.0,0.2985,24,80,104.0,2,1
2.0,14,0.0,1.0,1.0,0.2537,20,66,86.0,2,1
2.0,15,0.0,1.0,1.0,0.2239,22,65,87.0,2,1
2.0,16,0.0,1.0,1.0,0.1642,12,124,136.0,2,1
2.0,17,0.0,1.0,1.0,0.1343,34,265,299.0,2,1
2.0,18,0.0,1.0,1.0,0.0896,42,252,294.0,2,1
2.0,19,0.0,1.0,1.0,0.194,20,170,190.0,2,1
2.0,20,0.0,1.0,1.0,0.0896,13,119,132.0,2,1
2.0,21,0.0,1.0,1.0,0.0,8,75,83.0,2,2
2.0,22,0.0,1.0,1.0,0.0,6,49,55.0,2,2
2.0,23,0.0,1.0,2.0,0.1045,8,27,35.0,2,2
2.0,0,0.0,1.0,2.0,0.0,3,8,11.0,2,2
2.0,1,0.0,1.0,1.0,0.0,1,9,10.0,2,2
2.0,2,0.0,1.0,2.0,0.0,0,4,4.0,2,2
2.0,3,0.0,1.0,2.0,0.0,0,4,4.0,2,2
2.0,4,0.0,1.0,2.0,0.0,1,0,1.0,2,2
2.0,5,0.0,1.0,2.0,0.194,0,7,7.0,0,2
2.0,6,0.0,1.0,2.0,0.1343,4,44,48.0,0,2
2.0,7,0.0,1.0,2.0,0.1045,8,128,136.0,2,2
2.0,8,0.0,1.0,2.0,0.1642,16,247,263.0,2,2
2.0,9,0.0,1.0,2.0,0.2239,7,147,154.0,2,2
2.0,10,0.0,1.0,2.0,0.2239,13,51,64.0,2,2
2.0,11,0.0,1.0,2.0,0.2537,26,64,90.0,2,2
2.0,12,0.0,1.0,2.0,0.1642,15,65,80.0,2,2
2.0,13,0.0,1.0,2.0,0.2239,14,84,98.0,2,2
2.0,14,0.0,1.0,2.0,0.2985,16,64,80.0,2,2
2.0,15,0.0,1.0,3.0,0.2985,14,56,70.0,0,0
2.0,16,0.0,1.0,3.0,0.2537,0,36,36.0,0,0
2.0,17,0.0,1.0,3.0,0.1045,11,105,116.0,0,3
2.0,18,0.0,1.0,2.0,0.2239,6,79,85.0,0,3
2.0,19,0.0,1.0,2.0,0.2239,5,67,72.0,0,3
2.0,20,0.0,1.0,3.0,0.2985,4,40,44.0,0,3
2.0,21,0.0,1.0,2.0,0.2537,0,27,27.0,0,3
2.0,22,0.0,1.0,3.0,0.2239,3,21,24.0,0,3
2.0,23,0.0,1.0,3.0,0.2836,1,11,12.0,0,3
2.0,0,0.0,1.0,3.0,0.2239,0,3,3.0,0,3
2.0,1,0.0,1.0,3.0,0.194,1,4,5.0,0,3
2.0,2,0.0,1.0,3.0,0.194,0,5,5.0,0,3
2.0,3,0.0,1.0,3.0,0.2239,0,1,1.0,0,3
2.0,4,0.0,1.0,3.0,0.2537,0,2,2.0,0,3
2.0,5,0.0,1.0,3.0,0.2239,0,8,8.0,0,3
2.0,6,0.0,1.0,3.0,0.2985,2,34,36.0,0,3
2.0,7,0.0,1.0,3.0,0.2537,5,87,92.0,0,3
2.0,8,0.0,1.0,2.0,0.2537,7,185,192.0,0,3
2.0,9,0.0,1.0,3.0,0.2537,6,126,132.0,0,3
2.0,10,0.0,1.0,3.0,0.2537,15,54,69.0,0,3
2.0,11,0.0,1.0,3.0,0.194,6,52,58.0,0,3
2.0,12,0.0,1.0,3.0,0.194,17,73,90.0,0,3
2.0,13,0.0,1.0,3.0,0.1343,13,55,68.0,0,0
2.0,14,0.0,1.0,3.0,0.1343,27,49,76.0,0,0
2.0,15,0.0,1.0,3.0,0.2985,4,61,65.0,0,0
2.0,16,0.0,1.0,2.0,0.2537,13,72,85.0,0,0
2.0,17,0.0,1.0,2.0,0.2537,15,153,168.0,0,0
2.0,18,0.0,1.0,2.0,0.1343,12,165,177.0,0,0
2.0,19,0.0,1.0,2.0,0.1343,12,118,130.0,0,0
2.0,20,0.0,1.0,3.0,0.2836,6,79,85.0,0,3
2.0,21,0.0,1.0,2.0,0.1642,7,53,60.0,0,3
2.0,22,0.0,1.0,3.0,0.2537,7,44,51.0,0,3
2.0,23,0.0,1.0,3.0,0.1642,4,23,27.0,0,3
2.0,0,0.0,1.0,3.0,0.1642,0,6,6.0,0,3
2.0,1,0.0,1.0,3.0,0.1642,0,4,4.0,0,3
2.0,2,0.0,1.0,3.0,0.194,0,7,7.0,0,3
2.0,3,0.0,1.0,2.0,0.2537,0,4,4.0,0,3
2.0,4,0.0,1.0,2.0,0.2537,0,3,3.0,0,3
2.0,5,0.0,1.0,3.0,0.2239,1,11,12.0,0,3
2.0,6,0.0,1.0,3.0,0.2239,2,26,28.0,0,3
2.0,7,0.0,1.0,3.0,0.0,4,91,95.0,0,3
2.0,8,0.0,1.0,2.0,0.2537,8,198,206.0,0,0
2.0,9,0.0,1.0,1.0,0.3582,11,162,173.0,2,0
2.0,10,0.0,1.0,1.0,0.2836,12,63,75.0,2,0
2.0,11,0.0,1.0,1.0,0.3582,17,72,89.0,2,0
2.0,12,0.0,1.0,1.0,0.3582,15,80,95.0,2,2
2.0,13,0.0,1.0,1.0,0.3582,18,92,110.0,2,2
2.0,14,0.0,1.0,2.0,0.3582,26,61,87.0,2,2
2.0,15,0.0,1.0,1.0,0.4179,30,81,111.0,2,2
2.0,16,0.0,1.0,1.0,0.4179,42,125,167.0,2,2
2.0,17,0.0,1.0,1.0,0.3284,36,245,281.0,2,2
2.0,18,0.0,1.0,1.0,0.3284,36,205,241.0,2,2
2.0,19,0.0,1.0,1.0,0.3284,16,120,136.0,2,2
2.0,20,0.0,1.0,1.0,0.194,2,75,77.0,2,2
2.0,21,0.0,1.0,1.0,0.1343,9,84,93.0,2,2
2.0,22,0.0,1.0,1.0,0.1642,10,64,74.0,0,2
2.0,23,0.0,1.0,1.0,0.0896,12,41,53.0,0,0
2.0,0,0.0,0.0,2.0,0.0,3,29,32.0,0,0
2.0,1,0.0,0.0,1.0,0.1343,4,28,32.0,0,0
2.0,2,0.0,0.0,1.0,0.1343,1,20,21.0,0,0
2.0,3,0.0,0.0,1.0,0.1642,1,8,9.0,0,0
2.0,4,0.0,0.0,1.0,0.1642,0,5,5.0,0,0
2.0,5,0.0,0.0,2.0,0.1642,1,4,5.0,0,0
2.0,6,0.0,0.0,1.0,0.1045,5,7,12.0,0,0
2.0,7,0.0,0.0,2.0,0.1045,2,16,18.0,0,0
2.0,8,0.0,0.0,1.0,0.1045,10,45,55.0,0,0
2.0,9,0.0,0.0,2.0,0.1045,22,65,87.0,2,0
2.0,10,0.0,0.0,2.0,0.1642,41,113,154.0,2,2
2.0,11,0.0,0.0,2.0,0.1642,72,126,198.0,2,2
2.0,12,0.0,0.0,3.0,0.1343,84,100,184.0,2,0
2.0,13,0.0,0.0,1.0,0.1343,56,81,137.0,2,0
2.0,14,0.0,0.0,3.0,0.3284,97,93,190.0,2,0
2.0,15,0.0,0.0,3.0,0.3881,72,64,136.0,2,0
2.0,16,0.0,0.0,1.0,0.3284,111,85,196.0,2,0
2.0,17,0.0,0.0,1.0,0.3582,89,95,184.0,2,2
2.0,18,0.0,0.0,1.0,0.194,69,110,179.0,2,2
2.0,19,0.0,0.0,1.0,0.3582,71,77,148.0,2,2
2.0,20,0.0,0.0,1.0,0.2836,29,56,85.0,2,2
2.0,21,0.0,0.0,1.0,0.2537,24,53,77.0,2,0
2.0,22,0.0,0.0,1.0,0.2985,14,41,55.0,2,0
2.0,23,0.0,0.0,1.0,0.1642,20,33,53.0,2,0
2.0,0,0.0,0.0,1.0,0.194,8,31,39.0,0,0
2.0,1,0.0,0.0,1.0,0.1045,8,26,34.0,0,0
2.0,2,0.0,0.0,1.0,0.1343,5,19,24.0,0,0
2.0,3,0.0,0.0,1.0,0.0,3,8,11.0,0,0
2.0,4,0.0,0.0,1.0,0.0896,3,0,3.0,0,0
2.0,5,0.0,0.0,1.0,0.2239,1,4,5.0,0,0
2.0,6,0.0,0.0,1.0,0.194,10,23,33.0,0,0
2.0,7,0.0,0.0,1.0,0.2239,13,20,33.0,2,2
2.0,8,0.0,0.0,1.0,0.1642,18,44,62.0,2,2
2.0,9,0.0,0.0,1.0,0.4925,68,74,142.0,2,2
2.0,10,0.0,0.0,1.0,0.4179,111,104,215.0,2,2
2.0,11,0.0,0.0,1.0,0.2537,114,104,243.0,2,2
2.0,12,0.0,0.0,1.0,0.2836,114,147,313.0,2,2
2.0,13,0.0,0.0,1.0,0.2985,114,148,367.0,2,2
2.0,14,0.0,0.0,1.0,0.1343,114,109,349.0,2,2
2.0,15,0.0,0.0,2.0,0.0,114,118,292.0,2,2
2.0,16,0.0,0.0,2.0,0.194,114,156,303.0,2,2
2.0,17,0.0,0.0,2.0,0.1343,114,126,274.0,2,1
2.0,18,0.0,0.0,2.0,0.0,71,101,172.0,2,2
2.0,19,0.0,0.0,2.0,0.194,51,93,144.0,2,2
2.0,20,0.0,0.0,3.0,0.2239,24,55,79.0,2,2
2.0,21,0.0,0.0,2.0,0.2239,8,37,45.0,2,2
2.0,22,0.0,0.0,1.0,0.1045,7,29,36.0,2,2
2.0,23,0.0,0.0,1.0,0.0896,9,22,31.0,2,2
2.0,0,0.0,1.0,1.0,0.2239,1,5,6.0,2,2
2.0,1,0.0,1.0,1.0,0.3582,7,4,11.0,2,2
2.0,2,0.0,1.0,1.0,0.2537,1,1,2.0,2,0
2.0,3,0.0,1.0,1.0,0.2836,1,0,1.0,2,0
2.0,4,0.0,1.0,1.0,0.2985,1,1,2.0,2,0
2.0,5,0.0,1.0,1.0,0.2537,0,7,7.0,2,0
2.0,6,0.0,1.0,1.0,0.2836,3,43,46.0,2,2
2.0,7,0.0,1.0,2.0,0.2537,7,150,157.0,2,2
2.0,8,0.0,1.0,2.0,0.2985,31,308,339.0,2,2
2.0,9,0.0,1.0,2.0,0.3881,24,134,158.0,2,2
2.0,10,0.0,1.0,2.0,0.3582,35,55,90.0,2,2
2.0,11,0.0,1.0,1.0,0.3881,58,66,124.0,2,2
2.0,12,0.0,1.0,1.0,0.4627,59,98,157.0,3,2
2.0,13,0.0,1.0,1.0,0.3284,47,92,139.0,3,2
2.0,14,0.0,1.0,2.0,0.4925,47,76,123.0,3,1
2.0,15,0.0,1.0,1.0,0.5522,47,96,143.0,3,1
2.0,16,0.0,1.0,1.0,0.5224,59,130,189.0,3,1
2.0,17,0.0,1.0,1.0,0.5571182920248333,83,283,366.0,3,1
2.0,18,0.0,1.0,2.0,0.4925,78,308,386.0,3,1
2.0,19,0.0,1.0,1.0,0.4627,51,227,278.0,3,1
2.0,20,0.0,1.0,2.0,0.5522,40,133,173.0,3,1
2.0,21,0.0,1.0,2.0,0.4478,19,76,95.0,3,1
2.0,22,0.0,1.0,2.0,0.4627,17,58,75.0,3,2
2.0,23,0.0,1.0,2.0,0.2239,18,30,48.0,3,2
2.0,0,0.0,1.0,1.0,0.1045,10,12,22.0,3,2
2.0,1,0.0,1.0,3.0,0.4179,10,5,15.0,3,2
2.0,2,0.0,1.0,2.0,0.3284,0,5,5.0,2,0
2.0,3,0.0,1.0,2.0,0.3284,1,3,4.0,2,0
2.0,4,0.0,1.0,3.0,0.4925,0,2,2.0,2,0
2.0,5,0.0,1.0,3.0,0.2985,0,5,5.0,2,3
2.0,6,0.0,1.0,2.0,0.3284,2,36,38.0,2,0
2.0,7,0.0,1.0,2.0,0.3284,10,124,134.0,2,0
2.0,8,0.0,1.0,3.0,0.5571182920248333,9,148,157.0,2,0
2.0,9,0.0,1.0,3.0,0.4925,2,44,46.0,2,0
2.0,10,0.0,1.0,3.0,0.3881,3,25,28.0,2,0
2.0,11,0.0,1.0,3.0,0.4478,1,18,19.0,2,0
2.0,12,0.0,1.0,2.0,0.3881,6,32,38.0,2,0
2.0,13,0.0,1.0,2.0,0.4179,5,51,56.0,2,0
2.0,14,0.0,1.0,2.0,0.4925,9,67,76.0,2,2
2.0,15,0.0,1.0,1.0,0.4627,6,62,68.0,2,2
2.0,16,0.0,1.0,1.0,0.4179,17,113,130.0,2,2
2.0,17,0.0,1.0,1.0,0.4179,27,246,273.0,2,2
2.0,18,0.0,1.0,1.0,0.4925,19,248,267.0,2,2
2.0,19,0.0,1.0,1.0,0.2985,12,148,160.0,2,2
2.0,20,0.0,1.0,1.0,0.2836,4,87,91.0,2,2
2.0,21,0.0,1.0,1.0,0.5224,8,81,89.0,2,2
2.0,22,0.0,1.0,1.0,0.2985,3,43,46.0,2,2
2.0,23,0.0,1.0,1.0,0.2836,3,23,26.0,0,2
2.0,0,0.0,1.0,1.0,0.1045,0,15,15.0,0,2
2.0,1,0.0,1.0,1.0,0.1343,0,2,2.0,0,2
2.0,2,0.0,1.0,1.0,0.1343,0,5,5.0,0,0
2.0,3,0.0,1.0,1.0,0.1343,0,4,4.0,0,2
2.0,4,0.0,1.0,1.0,0.1343,0,1,1.0,0,0
2.0,5,0.0,1.0,1.0,0.1045,1,12,13.0,0,0
2.0,6,0.0,1.0,1.0,0.1045,4,52,56.0,0,0
2.0,7,0.0,1.0,1.0,0.1045,3,130,133.0,0,0
2.0,8,0.0,1.0,1.0,0.2239,17,308,325.0,2,0
2.0,9,0.0,1.0,1.0,0.2537,8,157,165.0,2,2
2.0,10,0.0,1.0,1.0,0.3881,21,48,69.0,2,2
2.0,11,0.0,1.0,1.0,0.3881,23,70,93.0,2,2
2.0,12,0.0,1.0,1.0,0.2537,22,112,134.0,2,2
2.0,13,0.0,1.0,1.0,0.4925,29,83,112.0,2,2
2.0,14,0.0,1.0,1.0,0.4179,35,80,115.0,2,2
2.0,15,0.0,1.0,1.0,0.3284,34,83,117.0,2,2
2.0,16,0.0,1.0,1.0,0.4179,27,142,169.0,2,1
2.0,17,0.0,1.0,1.0,0.4478,53,303,356.0,2,2
2.0,18,0.0,1.0,1.0,0.3582,43,282,325.0,2,1
2.0,19,0.0,1.0,1.0,0.2985,36,196,232.0,2,2
2.0,20,0.0,1.0,1.0,0.2239,15,126,141.0,2,2
2.0,21,0.0,1.0,1.0,0.2836,18,84,102.0,2,2
2.0,22,0.0,1.0,1.0,0.2836,13,71,84.0,2,2
2.0,23,0.0,1.0,1.0,0.2985,11,29,40.0,2,2
2.0,0,0.0,1.0,1.0,0.2836,5,15,20.0,2,2
2.0,1,0.0,1.0,1.0,0.1343,2,11,13.0,2,2
2.0,2,0.0,1.0,1.0,0.0,0,7,7.0,2,2
2.0,3,0.0,1.0,1.0,0.194,0,3,3.0,2,0
2.0,4,0.0,1.0,1.0,0.194,0,1,1.0,2,0
2.0,5,0.0,1.0,1.0,0.2239,0,6,6.0,2,0
2.0,6,0.0,1.0,1.0,0.2537,5,59,64.0,2,0
2.0,7,0.0,1.0,2.0,0.1642,8,152,160.0,2,0
2.0,8,0.0,1.0,1.0,0.194,23,291,314.0,2,0
2.0,9,0.0,1.0,2.0,0.1343,15,155,170.0,2,0
2.0,10,0.0,1.0,2.0,0.1045,29,66,95.0,2,0
2.0,11,0.0,1.0,2.0,0.0,36,86,122.0,2,2
2.0,12,0.0,1.0,2.0,0.0,39,114,153.0,2,2
2.0,13,0.0,1.0,2.0,0.0896,36,99,135.0,2,2
2.0,14,0.0,1.0,1.0,0.0896,46,111,157.0,2,2
2.0,15,0.0,1.0,1.0,0.1045,27,133,160.0,2,2
2.0,16,0.0,1.0,1.0,0.0,52,161,213.0,2,2
2.0,17,0.0,1.0,1.0,0.2836,63,280,343.0,2,2
2.0,18,0.0,1.0,1.0,0.2537,68,265,333.0,2,2
2.0,19,0.0,1.0,1.0,0.2985,34,192,226.0,2,2
2.0,20,0.0,1.0,1.0,0.1642,37,166,203.0,2,0
2.0,21,0.0,1.0,2.0,0.2836,19,89,108.0,2,0
2.0,22,0.0,1.0,2.0,0.194,18,63,81.0,2,0
2.0,23,0.0,1.0,1.0,0.2537,9,45,54.0,2,0
2.0,0,0.0,1.0,2.0,0.2239,4,21,25.0,2,0
2.0,1,0.0,1.0,2.0,0.1343,3,6,9.0,2,0
2.0,2,0.0,1.0,3.0,0.1642,3,10,13.0,2,0
2.0,3,0.0,1.0,3.0,0.1642,0,1,1.0,2,0
2.0,4,0.0,1.0,2.0,0.1343,0,1,1.0,2,0
2.0,5,0.0,1.0,2.0,0.194,1,8,9.0,2,0
2.0,6,0.0,1.0,2.0,0.0,2,33,35.0,2,0
2.0,7,0.0,1.0,3.0,0.1642,4,109,113.0,2,0
2.0,8,0.0,1.0,3.0,0.1642,13,208,221.0,2,0
2.0,9,0.0,1.0,2.0,0.194,17,168,185.0,2,0
2.0,10,0.0,1.0,2.0,0.2836,10,63,73.0,2,0
2.0,11,0.0,1.0,2.0,0.3881,19,79,98.0,2,0
2.0,12,0.0,1.0,3.0,0.2239,29,51,80.0,2,0
2.0,13,0.0,1.0,3.0,0.2836,7,35,42.0,2,0
2.0,14,0.0,1.0,3.0,0.2239,2,13,15.0,2,0
2.0,15,0.0,1.0,3.0,0.2239,1,24,25.0,2,0
2.0,16,0.0,1.0,2.0,0.2537,2,58,60.0,2,3
2.0,17,0.0,1.0,3.0,0.2537,10,138,148.0,2,3
2.0,18,0.0,1.0,3.0,0.2537,8,54,62.0,2,3
2.0,19,0.0,1.0,3.0,0.4179,1,52,53.0,0,3
2.0,20,0.0,1.0,2.0,0.3284,12,51,63.0,0,3
2.0,21,0.0,1.0,2.0,0.2537,11,43,54.0,0,3
2.0,22,0.0,1.0,2.0,0.2985,9,42,51.0,0,3
2.0,23,0.0,1.0,2.0,0.2239,4,31,35.0,0,3
2.0,0,0.0,0.0,2.0,0.2239,5,26,31.0,0,0
2.0,1,0.0,0.0,2.0,0.1343,3,17,20.0,0,0
2.0,2,0.0,0.0,2.0,0.2239,2,15,17.0,2,0
2.0,3,0.0,0.0,3.0,0.2537,3,11,14.0,0,3
2.0,4,0.0,0.0,3.0,0.2537,0,3,3.0,0,3
2.0,5,0.0,0.0,2.0,0.2239,0,5,5.0,0,3
2.0,6,0.0,0.0,2.0,0.194,0,13,13.0,0,3
2.0,7,0.0,0.0,2.0,0.1642,8,13,21.0,0,3
2.0,8,0.0,0.0,2.0,0.1642,7,47,54.0,2,3
2.0,9,0.0,0.0,2.0,0.1045,27,71,98.0,2,0
2.0,10,0.0,0.0,2.0,0.1343,43,90,133.0,2,0
2.0,11,0.0,0.0,2.0,0.0,51,91,142.0,2,0
2.0,12,0.0,0.0,2.0,0.1343,79,123,202.0,2,0
2.0,13,0.0,0.0,2.0,0.0,114,108,222.0,2,0
2.0,14,0.0,0.0,2.0,0.1343,94,118,212.0,2,0
2.0,15,0.0,0.0,2.0,0.0,85,116,201.0,2,0
2.0,16,0.0,0.0,2.0,0.0,73,118,191.0,2,0
2.0,17,0.0,0.0,2.0,0.0896,114,129,257.0,2,0
2.0,18,0.0,0.0,2.0,0.1045,48,129,177.0,2,0
2.0,19,0.0,0.0,2.0,0.1343,47,83,130.0,2,0
2.0,20,0.0,0.0,2.0,0.1642,19,74,93.0,2,0
