season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day
2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89,Tuesday
2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43,46,Tuesday
2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23,26,Tuesday
2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15,15,Wednesday
2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2,2,Wednesday
2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5,5,Wednesday
2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4,4,Wednesday
2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1,1,Wednesday
2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13,Wednesday
2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,4,52,56,Wednesday
2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130,133,Wednesday
2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,17,308,325,Wednesday
2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157,165,Wednesday
2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48,69,Wednesday
2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70,93,Wednesday
2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112,134,Wednesday
2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83,112,Wednesday
2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80,115,Wednesday
2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,34,83,117,Wednesday
2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169,Wednesday
2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,53,303,356,Wednesday
2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282,325,Wednesday
2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196,232,Wednesday
2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,15,126,141,Wednesday
2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102,Wednesday
2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71,84,Wednesday
2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29,40,Wednesday
2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20,Thursday
2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,2,11,13,Thursday
2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0.0,0,7,7,Thursday
2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,0,3,3,Thursday
2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,0,1,1,Thursday
2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,0,6,6,Thursday
2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,5,59,64,Thursday
2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160,Thursday
2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,23,291,314,Thursday
2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155,170,Thursday
2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,29,66,95,Thursday
2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0.0,36,86,122,Thursday
2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0.0,39,114,153,Thursday
2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,36,99,135,Thursday
2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,46,111,157,Thursday
2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,27,133,160,Thursday
2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0.0,52,161,213,Thursday
2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280,343,Thursday
2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,68,265,333,Thursday
2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,34,192,226,Thursday
2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,37,166,203,Thursday
2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,19,89,108,Thursday
2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,18,63,81,Thursday
2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,9,45,54,Thursday
2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,4,21,25,Friday
2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,3,6,9,Friday
2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10,13,Friday
2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1,1,Friday
2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,0,1,1,Friday
2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,1,8,9,Friday
2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0.0,2,33,35,Friday
2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,4,109,113,Friday
2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208,221,Friday
2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,17,168,185,Friday
2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73,Friday
2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,19,79,98,Friday
2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,29,51,80,Friday
2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,7,35,42,Friday
2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,2,13,15,Friday
2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24,25,Friday
2,0,4,16,0,5,1,2,0.32,0.303,0.93,0.2537,2,58,60,Friday
2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,10,138,148,Friday
2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,8,54,62,Friday
2,0,4,19,0,5,1,3,0.3,0.2727,0.93,0.4179,1,52,53,Friday
2,0,4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,12,51,63,Friday
2,0,4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,11,43,54,Friday
2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,9,42,51,Friday
2,0,4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,4,31,35,Friday
2,0,4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,5,26,31,Saturday
2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,3,17,20,Saturday
2,0,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,2,15,17,Saturday
2,0,4,3,0,6,0,3,0.3,0.2879,1.0,0.2537,3,11,14,Saturday
2,0,4,4,0,6,0,3,0.3,0.2727,1.0,0.2537,0,3,3,Saturday
2,0,4,5,0,6,0,2,0.3,0.2879,0.93,0.2239,0,5,5,Saturday
2,0,4,6,0,6,0,2,0.3,0.2879,0.93,0.194,0,13,13,Saturday
2,0,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,8,13,21,Saturday
2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,7,47,54,Saturday
2,0,4,9,0,6,0,2,0.34,0.3485,0.87,0.1045,27,71,98,Saturday
2,0,4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,43,90,133,Saturday
2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0.0,51,91,142,Saturday
2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,79,123,202,Saturday
2,0,4,13,0,6,0,2,0.36,0.3788,0.81,0.0,114,108,222,Saturday
2,0,4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,94,118,212,Saturday
2,0,4,15,0,6,0,2,0.36,0.3788,0.87,0.0,85,116,201,Saturday
2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0.0,73,118,191,Saturday
2,0,4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,128,129,257,Saturday
2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,48,129,177,Saturday
2,0,4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,47,83,130,Saturday
2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,19,74,93,Saturday
2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,10,65,75,Saturday
2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,21,66,87,Saturday
2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,12,45,57,Saturday
2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,5,48,53,Sunday
2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,6,31,37,Sunday
2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,12,24,36,Sunday
2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,5,11,16,Sunday
2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,3,2,5,Sunday
2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4,Sunday
2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4,Sunday
2,0,4,7,0,0,0,2,0.36,0.3636,1.0,0.0896,3,7,10,Sunday
2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,17,38,55,Sunday
2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,31,50,81,Sunday
2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0.0,69,81,150,Sunday
2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,93,109,202,Sunday
2,0,4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,94,136,230,Sunday
2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,121,142,263,Sunday
2,0,4,14,0,0,0,1,0.5,0.4848,0.72,0.194,148,133,281,Sunday
2,0,4,15,0,0,0,1,0.5,0.4848,0.77,0.2239,156,141,297,Sunday
2,0,4,16,0,0,0,2,0.52,0.5,0.72,0.1642,135,153,288,Sunday
2,0,4,17,0,0,0,2,0.52,0.5,0.72,0.194,84,152,236,Sunday
2,0,4,18,0,0,0,1,0.5,0.4848,0.77,0.194,103,137,240,Sunday
2,0,4,19,0,0,0,1,0.5,0.4848,0.77,0.194,47,84,131,Sunday
2,0,4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,21,71,92,Sunday
2,0,4,21,0,0,0,1,0.44,0.4394,0.88,0.194,18,77,95,Sunday
2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,12,45,57,Sunday
2,0,4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,5,27,32,Sunday
2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,7,16,23,Monday
2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,1,3,4,Monday
2,0,4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,7,2,9,Monday
2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,0,1,1,Monday
2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,1,12,13,Monday
2,0,4,6,0,1,1,2,0.46,0.4545,1.0,0.2239,2,59,61,Monday
2,0,4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,12,164,176,Monday
2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,28,286,314,Monday
2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,33,132,165,Monday
2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,41,55,96,Monday
2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,45,59,104,Monday
2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,37,97,134,Monday
2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,62,77,139,Monday
2,0,4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,60,85,145,Monday
2,0,4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,56,85,141,Monday
2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,73,162,235,Monday
2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,100,352,452,Monday
2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,93,290,383,Monday
2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,73,211,284,Monday
2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,44,122,166,Monday
2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,39,119,158,Monday
2,0,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,25,66,91,Monday
2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0.0,16,38,54,Monday
2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,11,13,24,Tuesday
2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,6,7,13,Tuesday
2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,7,7,14,Tuesday
2,0,4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,0,1,1,Tuesday
2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,4,2,6,Tuesday
2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,1,15,16,Tuesday
2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58,Tuesday
2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,12,177,189,Tuesday
2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211,226,Tuesday
2,0,4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,4,50,54,Tuesday
2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40,Tuesday
2,0,4,11,0,2,1,1,0.52,0.5,0.77,0.3582,11,38,49,Tuesday
2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,9,83,92,Tuesday
2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106,Tuesday
2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,16,28,44,Tuesday
2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,24,54,78,Tuesday
2,0,4,16,0,2,1,2,0.48,0.4697,0.77,0.3881,19,80,99,Tuesday
2,0,4,17,0,2,1,3,0.44,0.4394,0.77,0.2239,29,262,291,Tuesday
2,0,4,18,0,2,1,3,0.44,0.4394,0.77,0.2239,21,203,224,Tuesday
2,0,4,19,0,2,1,2,0.42,0.4242,0.82,0.2836,3,127,130,Tuesday
2,0,4,20,0,2,1,2,0.42,0.4242,0.82,0.2836,9,94,103,Tuesday
2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,10,74,84,Tuesday
2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,7,47,54,Tuesday
2,0,4,23,0,2,1,2,0.4,0.4091,0.94,0.2537,8,31,39,Tuesday
2,0,4,0,0,3,1,2,0.4,0.4091,1.0,0.2985,3,12,15,Wednesday
2,0,4,1,0,3,1,2,0.4,0.4091,1.0,0.2985,0,1,1,Wednesday
2,0,4,2,0,3,1,3,0.4,0.4091,1.0,0.2985,0,2,2,Wednesday
2,0,4,3,0,3,1,3,0.4,0.4091,0.94,0.3284,0,2,2,Wednesday
2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,1,2,3,Wednesday
2,0,4,5,0,3,1,3,0.38,0.3939,0.94,0.2537,1,4,5,Wednesday
2,0,4,6,0,3,1,3,0.38,0.3939,0.94,0.2239,1,33,34,Wednesday
2,0,4,7,0,3,1,3,0.36,0.3485,1.0,0.2239,3,67,70,Wednesday
2,0,4,8,0,3,1,3,0.38,0.3939,0.94,0.194,6,158,164,Wednesday
2,0,4,9,0,3,1,2,0.38,0.3939,0.94,0.2239,2,63,65,Wednesday
2,0,4,10,0,3,1,2,0.4,0.4091,0.87,0.194,4,42,46,Wednesday
2,0,4,11,0,3,1,2,0.42,0.4242,0.82,0.194,4,57,61,Wednesday
2,0,4,12,0,3,1,3,0.42,0.4242,0.82,0.2537,12,83,95,Wednesday
2,0,4,13,0,3,1,2,0.44,0.4394,0.77,0.194,6,55,61,Wednesday
2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,24,82,106,Wednesday
2,0,4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,12,69,81,Wednesday
2,0,4,16,0,3,1,1,0.46,0.4545,0.67,0.2836,23,119,142,Wednesday
2,0,4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,25,284,309,Wednesday
2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,28,293,321,Wednesday
2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,15,160,175,Wednesday
2,0,4,20,0,3,1,1,0.44,0.4394,0.62,0.2537,7,119,126,Wednesday
2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,17,100,117,Wednesday
2,0,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,10,89,99,Wednesday
2,0,4,23,0,3,1,1,0.4,0.4091,0.71,0.1343,5,57,62,Wednesday
2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,3,18,21,Thursday
2,0,4,1,0,4,1,1,0.38,0.3939,0.76,0.2239,1,9,10,Thursday
2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,0,3,3,Thursday
2,0,4,3,0,4,1,1,0.34,0.3333,0.81,0.1343,0,2,2,Thursday
2,0,4,4,0,4,1,1,0.34,0.3636,0.76,0.0,1,8,9,Thursday
2,0,4,5,0,4,1,1,0.34,0.3485,0.76,0.0896,2,12,14,Thursday
2,0,4,6,0,4,1,1,0.34,0.3485,0.76,0.1045,4,66,70,Thursday
2,0,4,7,0,4,1,1,0.38,0.3939,0.66,0.0,11,182,193,Thursday
2,0,4,8,0,4,1,1,0.42,0.4242,0.58,0.1642,21,316,337,Thursday
2,0,4,9,0,4,1,1,0.46,0.4545,0.51,0.1343,18,152,170,Thursday
2,0,4,10,0,4,1,1,0.5,0.4848,0.51,0.194,21,68,89,Thursday
2,0,4,11,0,4,1,1,0.52,0.5,0.45,0.1642,28,87,115,Thursday
2,0,4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,35,110,145,Thursday
2,0,4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,38,121,159,Thursday
2,0,4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,36,101,137,Thursday
2,0,4,15,0,4,1,1,0.6,0.6212,0.31,0.0896,57,85,142,Thursday
2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,49,153,202,Thursday
2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,50,338,388,Thursday
2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,47,290,337,Thursday
2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0.0,37,222,259,Thursday
2,0,4,20,0,4,1,1,0.5,0.4848,0.51,0.194,22,147,169,Thursday
2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,19,126,145,Thursday
2,0,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,22,82,104,Thursday
2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,7,40,47,Thursday
2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0.0,6,21,27,Friday
2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0.0,6,9,15,Friday
2,0,4,2,1,5,0,1,0.4,0.4091,0.76,0.0,8,10,18,Friday
2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0.0,0,3,3,Friday
2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,0,3,3,Friday
2,0,4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,2,11,13,Friday
2,0,4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,5,42,47,Friday
2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,10,139,149,Friday
2,0,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,21,279,300,Friday
2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,16,162,178,Friday
2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,31,91,122,Friday
2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,41,95,136,Friday
2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,45,155,200,Friday
2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,47,133,180,Friday
2,0,4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,57,106,163,Friday
2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,50,112,162,Friday
2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,70,173,243,Friday
2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,64,267,331,Friday
2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,47,216,263,Friday
2,0,4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,41,168,209,Friday
2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,26,92,118,Friday
2,0,4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,25,77,102,Friday
2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,16,64,80,Friday
2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,8,56,64,Friday
2,0,4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,7,36,43,Saturday
2,0,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,5,28,33,Saturday
2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,5,19,24,Saturday
2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,5,9,14,Saturday
2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,1,4,5,Saturday
2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,1,3,4,Saturday
2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,1,9,10,Saturday
2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,3,18,21,Saturday
2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,7,38,45,Saturday
2,0,4,9,0,6,0,3,0.4,0.4091,1.0,0.2985,2,27,29,Saturday
2,0,4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,1,21,22,Saturday
2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,4,27,31,Saturday
2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,6,26,32,Saturday
2,0,4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,9,49,58,Saturday
2,0,4,14,0,6,0,3,0.52,0.5,0.83,0.5821,14,49,63,Saturday
2,0,4,15,0,6,0,3,0.52,0.5,0.83,0.5821,16,62,78,Saturday
2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,6,27,33,Saturday
2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,1,14,15,Saturday
2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,6,32,38,Saturday
2,0,4,19,0,6,0,2,0.52,0.5,0.94,0.4179,9,62,71,Saturday
2,0,4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,4,49,53,Saturday
2,0,4,21,0,6,0,2,0.44,0.4394,0.94,0.0,1,13,14,Saturday
2,0,4,22,0,6,0,3,0.42,0.4242,1.0,0.0,2,22,24,Saturday
2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,5,30,35,Saturday
2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,4,29,33,Sunday
2,0,4,1,0,0,0,1,0.42,0.4242,0.67,0.2239,6,25,31,Sunday
2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.194,4,25,29,Sunday
2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,12,13,25,Sunday
2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,2,5,7,Sunday
2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,2,1,3,Sunday
2,0,4,6,0,0,0,1,0.36,0.3182,0.66,0.4478,3,5,8,Sunday
2,0,4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,2,14,16,Sunday
2,0,4,8,0,0,0,1,0.38,0.3939,0.46,0.3881,7,36,43,Sunday
2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,31,71,102,Sunday
2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,91,120,211,Sunday
2,0,4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,119,185,304,Sunday
2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,167,187,354,Sunday
2,0,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,181,162,343,Sunday
2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,170,191,361,Sunday
2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,179,209,388,Sunday
2,0,4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,161,182,343,Sunday
2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,143,163,306,Sunday
2,0,4,18,0,0,0,1,0.56,0.5303,0.3,0.3881,102,175,277,Sunday
2,0,4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,75,135,210,Sunday
2,0,4,20,0,0,0,1,0.52,0.5,0.36,0.194,44,97,141,Sunday
2,0,4,21,0,0,0,1,0.5,0.4848,0.42,0.194,13,70,83,Sunday
2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,21,49,70,Sunday
2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,19,37,56,Sunday
2,0,4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,15,24,39,Monday
2,0,4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,11,8,19,Monday
2,0,4,2,0,1,1,1,0.42,0.4242,0.67,0.1045,14,2,16,Monday
2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,6,1,7,Monday
2,0,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,2,4,6,Monday
2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,0,16,16,Monday
2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0.0,3,51,54,Monday
2,0,4,7,0,1,1,1,0.46,0.4545,0.63,0.0,12,156,168,Monday
2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,20,277,297,Monday
2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,37,132,169,Monday
2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,41,68,109,Monday
2,0,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,36,87,123,Monday
2,0,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,60,124,184,Monday
2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,41,128,169,Monday
2,0,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,49,95,144,Monday
2,0,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,64,112,176,Monday
2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205,Monday
2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428,Monday
2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,41,321,362,Monday
2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286,Monday
2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,Monday
2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151,Monday
